2025-11-15 04:01:20,353 - __main__ - INFO - Starting keyframe extraction system in supervision mode
2025-11-15 04:01:20,353 - __main__ - INFO - Using device: cuda:0
2025-11-15 04:01:20,353 - __main__ - INFO - Cache directory: .cache
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - STEP 1: GENERATING TEACHER SUPERVISION
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - Starting teacher supervision generation...
2025-11-15 04:01:20,353 - keyframe_extraction.teacher_model - INFO - Loading teacher model from /data/share/qwen/Qwen2.5-VL-7B-Instruct
2025-11-15 04:01:30,631 - keyframe_extraction.teacher_model - INFO - Teacher model loaded successfully
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Loaded 31527 samples from beauty domain
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Loaded 32824 samples from sports domain
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,998 - keyframe_extraction.frame_scoring - INFO - Loaded total 9 videos from 2 domains
2025-11-15 04:01:31,002 - __main__ - INFO - Loaded 9 videos for supervision generation
2025-11-15 04:01:31,003 - keyframe_extraction.frame_scoring - INFO - Computing frame importance scores for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,026 - keyframe_extraction.video_loader - INFO - Loaded cached frames for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,244 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyn5g9k3w.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 09:17:52,899 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpw6mrgjew.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 09:18:00,000 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp90hh_vqa.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 09:18:07,038 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1r6veu6l.mp4', total_frames=17, video_fps=2.0, time=0.041s
2025-11-15 09:18:14,071 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppyhskp_z.mp4', total_frames=16, video_fps=2.0, time=0.049s
2025-11-15 09:18:20,998 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpybgtozta.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 09:18:28,038 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphu3m6lhj.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 09:18:35,084 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0f00k7_y.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 09:18:42,074 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_vvddpxc.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 09:18:49,049 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1y2m875l.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 09:18:56,128 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpadm3rlpu.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 09:19:03,227 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpum9hfyy0.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 09:19:10,261 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwloxlapv.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 09:19:17,277 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp90oyye26.mp4', total_frames=17, video_fps=2.0, time=0.021s
2025-11-15 09:19:24,314 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg8t1wt7l.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 09:19:31,309 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpu4g1brjz.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 09:19:38,461 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpa6a45tlj.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 09:19:45,488 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpq5bgo0cn.mp4', total_frames=17, video_fps=2.0, time=0.037s
2025-11-15 09:19:52,562 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5su7_8fz.mp4', total_frames=16, video_fps=2.0, time=0.025s
2025-11-15 09:19:59,593 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjuqa68vc.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 09:20:06,638 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpo6mn8437.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 09:20:13,668 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkke3g0ve.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 09:20:20,675 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2mi8r2_q.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 09:20:27,656 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfwxei3bm.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 09:20:34,608 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpannpw7kn.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 09:20:41,631 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpswccf9hc.mp4', total_frames=17, video_fps=2.0, time=0.021s
2025-11-15 09:20:48,492 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqh6j4ohz.mp4', total_frames=16, video_fps=2.0, time=0.027s
2025-11-15 09:20:55,611 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfs8kc6p0.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 09:21:02,622 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjtbwzjeo.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 09:21:09,474 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpejxi29vk.mp4', total_frames=17, video_fps=2.0, time=0.037s
2025-11-15 09:21:16,318 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7kcx1w7m.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 09:21:23,356 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_co6r5y4.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 09:21:30,452 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7s8v58v4.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 09:21:37,467 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj3egicqf.mp4', total_frames=17, video_fps=2.0, time=0.047s
2025-11-15 09:21:44,463 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxe3kbqjt.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 09:21:51,338 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp10zhqyp3.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 09:21:58,292 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpriemsowh.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 09:22:05,282 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppemr9qm1.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 09:22:12,269 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8sk817jl.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 09:22:19,374 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5e64vq1l.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 09:22:26,348 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkb8336rx.mp4', total_frames=16, video_fps=2.0, time=0.028s
2025-11-15 09:22:33,404 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmb5dafpj.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 09:22:40,463 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpt2ro_so9.mp4', total_frames=16, video_fps=2.0, time=0.053s
2025-11-15 09:22:47,393 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpslnh0iqc.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 09:22:54,291 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdi2nx94t.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 09:23:01,292 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpx96yx3sq.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 09:23:08,303 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp24ct_fih.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 09:23:15,277 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpi4jf3t32.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 09:23:22,132 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6kw896it.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 09:23:29,174 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcuzuhqhu.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 09:23:36,255 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5dvrbsgp.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 09:23:43,125 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfd4fdr4r.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 09:23:50,073 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpw5_t4hcu.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 09:23:56,983 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp81y67b0p.mp4', total_frames=17, video_fps=2.0, time=0.035s
2025-11-15 09:24:03,866 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfj70sn9h.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 09:24:11,013 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg2kkbdcb.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 09:24:17,993 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpr2ymree2.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 09:24:25,029 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpd3mvfgn6.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 09:24:32,120 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfo20azvq.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 09:24:39,131 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpggrxmbov.mp4', total_frames=17, video_fps=2.0, time=0.026s
2025-11-15 09:24:46,138 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgjsbw4mt.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 09:24:53,080 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpsqsr1s62.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 09:24:59,991 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6iu7yp_2.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 09:25:06,932 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp92h8dj88.mp4', total_frames=17, video_fps=2.0, time=0.021s
2025-11-15 09:25:13,954 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6cmpul90.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 09:25:21,075 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpl88hti8k.mp4', total_frames=17, video_fps=2.0, time=0.049s
2025-11-15 09:25:28,108 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpf2l9sswa.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 09:25:35,209 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphtss_pkj.mp4', total_frames=17, video_fps=2.0, time=0.020s
2025-11-15 09:25:42,251 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj_ndbd51.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 09:25:49,251 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpprjhautz.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 09:25:56,247 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmph_e1yx6r.mp4', total_frames=16, video_fps=2.0, time=0.047s
2025-11-15 09:26:03,226 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmplzvrrcgv.mp4', total_frames=17, video_fps=2.0, time=0.046s
2025-11-15 09:26:10,121 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphpbx8bsn.mp4', total_frames=16, video_fps=2.0, time=0.054s
2025-11-15 09:26:17,175 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpo6poquzp.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 09:26:24,226 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0rysesp2.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 09:26:31,168 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppnvlrae3.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 09:26:38,028 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpumz7w40j.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 09:26:45,131 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpud3j78yo.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 09:26:52,326 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpiklg4mtn.mp4', total_frames=16, video_fps=2.0, time=0.071s
2025-11-15 09:26:59,817 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpt2wvgb_d.mp4', total_frames=17, video_fps=2.0, time=0.045s
2025-11-15 09:27:07,220 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmr38emkv.mp4', total_frames=16, video_fps=2.0, time=0.052s
2025-11-15 09:27:14,493 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphrtunpui.mp4', total_frames=17, video_fps=2.0, time=0.063s
2025-11-15 09:27:21,772 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbaev2_2l.mp4', total_frames=16, video_fps=2.0, time=0.081s
2025-11-15 09:27:28,961 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyag3o7_5.mp4', total_frames=17, video_fps=2.0, time=0.046s
2025-11-15 09:27:36,251 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcolpwk3x.mp4', total_frames=16, video_fps=2.0, time=0.048s
2025-11-15 09:27:43,425 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpm0klooo4.mp4', total_frames=17, video_fps=2.0, time=0.035s
2025-11-15 09:27:50,603 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2pchnnaj.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 09:27:58,191 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgxrbjfu4.mp4', total_frames=17, video_fps=2.0, time=0.047s
2025-11-15 09:28:05,910 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpskyqx003.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 09:28:13,656 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_5jhp2ud.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 09:28:21,236 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj9l6gqky.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 09:28:28,674 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp96f3975z.mp4', total_frames=17, video_fps=2.0, time=0.057s
2025-11-15 09:28:36,443 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdk125vm2.mp4', total_frames=16, video_fps=2.0, time=0.063s
2025-11-15 09:28:44,620 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmptwl8l45r.mp4', total_frames=17, video_fps=2.0, time=0.088s
2025-11-15 09:28:52,780 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxt7c0e5n.mp4', total_frames=16, video_fps=2.0, time=0.071s
2025-11-15 09:29:01,409 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpz7uwf44t.mp4', total_frames=17, video_fps=2.0, time=0.137s
2025-11-15 09:29:10,070 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnriaqha1.mp4', total_frames=16, video_fps=2.0, time=0.146s
2025-11-15 09:29:18,866 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpx6xv6bwx.mp4', total_frames=17, video_fps=2.0, time=0.123s
2025-11-15 09:29:27,556 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcv96ry39.mp4', total_frames=16, video_fps=2.0, time=0.134s
2025-11-15 09:29:38,279 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpb0udi434.mp4', total_frames=17, video_fps=2.0, time=0.138s
2025-11-15 09:29:50,856 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmptk3dtpgw.mp4', total_frames=16, video_fps=2.0, time=0.092s
2025-11-15 09:30:01,040 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpy3c9k5q1.mp4', total_frames=17, video_fps=2.0, time=0.136s
2025-11-15 09:30:13,527 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfh1iq6xx.mp4', total_frames=16, video_fps=2.0, time=0.120s
2025-11-15 09:30:24,046 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgzz4t5x0.mp4', total_frames=17, video_fps=2.0, time=0.123s
2025-11-15 09:30:37,336 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkw9kcqxi.mp4', total_frames=16, video_fps=2.0, time=0.164s
2025-11-15 09:30:49,976 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxv2i02fv.mp4', total_frames=17, video_fps=2.0, time=0.115s
2025-11-15 09:31:00,212 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2vj6cuji.mp4', total_frames=16, video_fps=2.0, time=0.158s
2025-11-15 09:31:10,106 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdeun0n0i.mp4', total_frames=17, video_fps=2.0, time=0.170s
2025-11-15 09:31:21,104 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpy7_njwdy.mp4', total_frames=16, video_fps=2.0, time=0.102s
2025-11-15 09:31:30,745 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpn05xzsc4.mp4', total_frames=17, video_fps=2.0, time=0.179s
2025-11-15 09:31:40,915 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_ylie6xv.mp4', total_frames=16, video_fps=2.0, time=0.111s
2025-11-15 09:31:50,628 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp885vpp0y.mp4', total_frames=17, video_fps=2.0, time=0.138s
2025-11-15 09:32:02,544 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8qnrxe2o.mp4', total_frames=16, video_fps=2.0, time=0.151s
2025-11-15 09:32:11,262 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps7e1lq_1.mp4', total_frames=17, video_fps=2.0, time=0.059s
2025-11-15 09:32:19,403 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppt2yhe2v.mp4', total_frames=16, video_fps=2.0, time=0.046s
2025-11-15 09:32:30,884 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxy0oce9u.mp4', total_frames=17, video_fps=2.0, time=0.058s
2025-11-15 09:32:39,500 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_gtfqdrh.mp4', total_frames=16, video_fps=2.0, time=0.104s
2025-11-15 09:32:47,776 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps59peb5q.mp4', total_frames=17, video_fps=2.0, time=0.081s
2025-11-15 09:32:56,912 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpabwcu0yb.mp4', total_frames=16, video_fps=2.0, time=0.086s
2025-11-15 09:33:06,372 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6pmaj27l.mp4', total_frames=17, video_fps=2.0, time=0.096s
2025-11-15 09:33:17,377 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpteug01yt.mp4', total_frames=16, video_fps=2.0, time=0.168s
2025-11-15 09:33:27,588 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpu6y32okf.mp4', total_frames=17, video_fps=2.0, time=0.180s
2025-11-15 09:33:38,824 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpiesyu4ov.mp4', total_frames=16, video_fps=2.0, time=0.134s
2025-11-15 09:33:50,044 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpt72ya926.mp4', total_frames=17, video_fps=2.0, time=0.143s
2025-11-15 09:34:02,928 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3wmx5t2n.mp4', total_frames=16, video_fps=2.0, time=0.143s
2025-11-15 09:34:12,988 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3pnwknx_.mp4', total_frames=17, video_fps=2.0, time=0.083s
2025-11-15 09:34:23,971 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppx38ivg6.mp4', total_frames=16, video_fps=2.0, time=0.132s
2025-11-15 09:34:35,877 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5z7pok_l.mp4', total_frames=17, video_fps=2.0, time=0.119s
2025-11-15 09:34:49,212 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_gfi08yg.mp4', total_frames=16, video_fps=2.0, time=0.150s
2025-11-15 09:34:59,968 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqcz8o7r7.mp4', total_frames=17, video_fps=2.0, time=0.139s
2025-11-15 09:35:10,349 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpb0eca6mv.mp4', total_frames=16, video_fps=2.0, time=0.102s
2025-11-15 09:35:25,612 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp67_8ecod.mp4', total_frames=17, video_fps=2.0, time=0.104s
2025-11-15 09:35:37,796 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcjkoqh9k.mp4', total_frames=16, video_fps=2.0, time=0.161s
2025-11-15 09:35:47,308 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2wpatdbl.mp4', total_frames=17, video_fps=2.0, time=0.113s
2025-11-15 09:35:57,248 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps9j016q1.mp4', total_frames=16, video_fps=2.0, time=0.118s
2025-11-15 09:36:08,045 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp69sxb59u.mp4', total_frames=17, video_fps=2.0, time=0.087s
2025-11-15 09:36:19,500 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgjol1aqr.mp4', total_frames=16, video_fps=2.0, time=0.114s
2025-11-15 09:36:33,085 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwya_f8iu.mp4', total_frames=17, video_fps=2.0, time=0.112s
2025-11-15 09:36:44,990 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp15bv0shu.mp4', total_frames=16, video_fps=2.0, time=0.143s
2025-11-15 09:36:55,995 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuso2lt6c.mp4', total_frames=17, video_fps=2.0, time=0.130s
2025-11-15 09:37:07,816 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7e3g9ox4.mp4', total_frames=16, video_fps=2.0, time=0.086s
2025-11-15 09:37:16,892 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9_2icoyz.mp4', total_frames=17, video_fps=2.0, time=0.130s
2025-11-15 09:37:25,996 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9wvgfv4x.mp4', total_frames=16, video_fps=2.0, time=0.090s
2025-11-15 09:37:35,617 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkmuskrf3.mp4', total_frames=17, video_fps=2.0, time=0.130s
2025-11-15 09:37:50,862 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwwwfsuis.mp4', total_frames=16, video_fps=2.0, time=0.140s
2025-11-15 09:38:01,900 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmputlzcp46.mp4', total_frames=17, video_fps=2.0, time=0.099s
2025-11-15 09:38:11,931 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphazxo3kj.mp4', total_frames=16, video_fps=2.0, time=0.092s
